cell	genome	process	n_tasks	n_failed	n_aborted	n_superseded	n_unresolved	realtime_hours_sum	wall_clock_hours	cpu_hours_sum	peak_rss_gb_max	rss_field	overhead_task_time_hours_sum	overhead_cpu_hours_sum	attempts	cpus	queues
v1.9.0-rc1_container_rust	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4731		2.5758	4.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Cokeromyces_recurvatus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.9258		11.7405	2.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cokeromyces_recurvatus_NRRL_2243	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.0037	0.063	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cokeromyces_recurvatus_NRRL_2243	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2528	0.2669	1.3933	3.6	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Cokeromyces_recurvatus_NRRL_2243	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Colletotrichum_graminicola	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.2947		16.2216	3.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Colletotrichum_graminicola_M1.001	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0033		0.0065	0.06	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Colletotrichum_graminicola_M1.001	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4792	0.4836	2.7413	4.7	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Colletotrichum_graminicola_M1.001	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_deneoformans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.7569		8.8949	3.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_deneoformans_JEC21	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0016		0.0028	0.063	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_deneoformans_JEC21	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2797		1.513	4.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_deneoformans_JEC21	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.7572		2.0755	1.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_neoformans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.7264		8.3912	2.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_neoformans_H99	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0015		0.0027	0.062	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.23		1.2176	4.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cryptococcus_neoformans_H99	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.6811		1.8533	1.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cystobasidium_minutum_MCA_4210	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0015		0.003	0.072	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Cystobasidium_minutum_MCA_4210	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7806		5.2883	4.4	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Dactylellina_haptotyla_CBS_200.50	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0053	0.055	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Dactylellina_haptotyla_CBS_200.50	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	2	0	0	0	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Drepanopeziza_brunnea	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0603		0.6721	3.0	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Drepanopeziza_brunnea_MB_m1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0036		0.0069	0.078	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Drepanopeziza_brunnea_MB_m1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.3672		8.5533	3.9	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Drepanopeziza_brunnea_MB_m1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.0		0.0	0.003	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Eremothecium_gossypii_ATCC_10895	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0008		0.0014	0.054	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Eremothecium_gossypii_ATCC_10895	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6953		4.1425	4.0	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Fusarium_oxysporum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.3061		15.0124	5.4	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Fusarium_oxysporum_4287	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0039		0.0078	0.082	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Fusarium_oxysporum_4287	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4239	0.4336	2.5505	4.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Fusarium_oxysporum_4287	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Fusarium_verticillioides	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.2325		14.7493	3.4	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Fusarium_verticillioides_7600	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0029		0.0056	0.085	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Fusarium_verticillioides_7600	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3272	0.3336	1.802	4.7	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Fusarium_verticillioides_7600	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.5667	0.0			
v1.9.0-rc1_container_rust	Gaeumannomyces_tritici	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.1131		13.2543	2.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Gaeumannomyces_tritici_R3-111a-1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.003		0.0057	0.093	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Gaeumannomyces_tritici_R3-111a-1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4742	0.4836	2.762	6.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Gaeumannomyces_tritici_R3-111a-1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Kluyveromyces_lactis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.2611		3.5882	5.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Kluyveromyces_lactis_NRRL_Y-1140	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0017	0.068	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Kluyveromyces_lactis_NRRL_Y-1140	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.1347		0.7588	2.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Kluyveromyces_lactis_NRRL_Y-1140	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2406		0.5088	1.8	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Laccaria_bicolor_S238N-H82	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.004		0.0076	0.069	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Laccaria_bicolor_S238N-H82	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.9881		13.0933	4.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Lachancea_thermotolerans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.33		3.4142	1.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Lachancea_thermotolerans_CBS_6340	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0017	0.058	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Lachancea_thermotolerans_CBS_6340	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2431		1.2325	3.4	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Lachancea_thermotolerans_CBS_6340	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.1942		0.5947	1.3	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Leptographium_clavigerum_kw1407	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.0043	0.071	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Leptographium_clavigerum_kw1407	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.5872		9.1361	3.8	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Letharia_columbiana_WasteWater2	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0034		0.0066	0.063	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Letharia_columbiana_WasteWater2	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.0772		6.5474	4.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Lipomyces_tetrasporus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.0264		12.5804	2.9	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Lipomyces_tetrasporus_NRRL_Y-64009	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0015		0.003	0.069	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Lipomyces_tetrasporus_NRRL_Y-64009	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2422	0.2502	1.3974	5.1	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Lipomyces_tetrasporus_NRRL_Y-64009	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Malassezia_globosa	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.3542		4.301	1.8	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Malassezia_globosa_CBS_7966	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.001		0.0015	0.054	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.1819		1.0271	2.8	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Malassezia_globosa_CBS_7966	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.3469		0.8004	1.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Malassezia_sympodialis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.3247		3.6901	1.02	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Malassezia_sympodialis_ATCC_42132	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0007		0.0013	0.055	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Malassezia_sympodialis_ATCC_42132	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6356		4.0027	2.8	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Malassezia_sympodialis_ATCC_42132	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.4672		0.7719	1.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Mixia_osmundae_IAM_14324	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0011		0.0021	0.059	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Mixia_osmundae_IAM_14324	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8125		5.0383	3.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Morchella_importuna	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	1.2214		15.5068	6.7	rss	1.1	0.0			
v1.9.0-rc1_container_rust	Morchella_importuna_M04M26	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0035		0.007	0.07	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Morchella_importuna_M04M26	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5639	0.5671	3.1612	4.5	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Morchella_importuna_M04M26	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.5822	0.5837	2.1245	2.0	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Morchella_sextelata	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	2.6408		33.7947	14.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Morchella_sextelata_SCLS	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0036		0.0071	0.071	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Morchella_sextelata_SCLS	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4819	0.4836	2.4454	4.9	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Morchella_sextelata_SCLS	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.5517	0.0			
v1.9.0-rc1_container_rust	Mucor_mucedo	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.0264		12.0888	2.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Mucor_mucedo_NRRL_3635	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0031		0.0061	0.075	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Mucor_mucedo_NRRL_3635	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3906	0.4003	2.0211	4.0	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Mucor_mucedo_NRRL_3635	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Nakaseomyces_glabratus_CBS_138	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.001		0.002	0.058	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Nakaseomyces_glabratus_CBS_138	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8486		4.7717	3.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Orbilia_oligospora	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.0083		13.2071	3.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Orbilia_oligospora_ATCC_24927	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0056	0.074	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Orbilia_oligospora_ATCC_24927	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4514		2.4619	4.3	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Orbilia_oligospora_ATCC_24927	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.007	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Parastagonospora_nodorum	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	1.2914		16.0688	3.8	rss	1.1167	0.0			
v1.9.0-rc1_container_rust	Parastagonospora_nodorum_SN15	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0052	0.065	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Parastagonospora_nodorum_SN15	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5075		2.7222	3.9	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Parastagonospora_nodorum_SN15	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.8436		2.719	4.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Phycomyces_blakesleeanus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.5386		20.162	3.0	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Phycomyces_blakesleeanus_NRRL_1555_-	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0041		0.0073	0.072	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Phycomyces_blakesleeanus_NRRL_1555_-	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4611		2.3895	4.7	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Phycomyces_blakesleeanus_NRRL_1555_-	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0002		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Pneumocystis_murina_B123	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0008		0.0014	0.054	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pneumocystis_murina_B123	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	1	0	0	0	0.4272		5.1386	4.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Protomyces_lactucae-debilis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.3475		3.9156	4.5	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Protomyces_lactucae-debilis_12-1054	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.001		0.002	0.055	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Protomyces_lactucae-debilis_12-1054	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2442		1.2262	3.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Protomyces_lactucae-debilis_12-1054	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2944		0.729	1.8	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pseudogymnoascus_destructans	TRAIN_PREDICT:RNASEQ_PREPARE	0	2	0	0	1	0.0		0.0	0.0		1.1	0.0			
v1.9.0-rc1_container_rust	Pseudogymnoascus_destructans_20631-21	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0021		0.0042	0.053	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pseudogymnoascus_destructans_20631-21	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4631	0.4671	2.6371	2.9	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Pseudogymnoascus_destructans_20631-21	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.6019	0.6003	1.7619	1.7	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Pyrenophora_teres	TRAIN_PREDICT:RNASEQ_PREPARE	1	1	0	0	0	0.3008		3.7466	4.3	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Pyrenophora_teres_0-1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.0043	0.059	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pyrenophora_teres_0-1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4689		2.2333	1.3	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pyrenophora_teres_0-1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.2075		0.6509	0.859	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pyrenophora_tritici-repentis	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	1.2597		15.487	3.5	rss	1.1	0.0			
v1.9.0-rc1_container_rust	Pyrenophora_tritici-repentis_Pt-1C-BFP	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0056	0.086	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pyrenophora_tritici-repentis_Pt-1C-BFP	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.315	0.3169	1.879	4.8	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Pyrenophora_tritici-repentis_Pt-1C-BFP	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.5819		2.2463	1.9	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pyricularia_oryzae_70-15	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0029		0.0055	0.119	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Pyricularia_oryzae_70-15	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.6342		10.4881	4.1	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhizopus_delemar	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.8539		23.7446	3.3	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhizopus_delemar_RA_99-880	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0035		0.0062	0.078	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhizopus_delemar_RA_99-880	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4647		2.3798	4.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhizopus_delemar_RA_99-880	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_container_rust	Rhizopus_microsporus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.2503		2.2793	6.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhizopus_microsporus_ATCC_52813	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0019		0.0035	0.064	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhizopus_microsporus_ATCC_52813	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	5	0	0	1	0.0		0.0	0.0		0.75	0.0			
v1.9.0-rc1_container_rust	Rhodotorula_graminis_WP1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0028	0.062	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhodotorula_graminis_WP1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9086		5.597	3.9	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhodotorula_toruloides_NP11	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0028	0.059	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Rhodotorula_toruloides_NP11	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8506		5.7982	2.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Saccharomyces_cerevisiae	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.3747		4.1763	1.8	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Saccharomyces_cerevisiae_S288C	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.001		0.0019	0.059	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2794		1.466	3.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.1772		0.4863	1.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Schizophyllum_commune	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.7564		9.6909	2.6	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Schizophyllum_commune_H4-8	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0051	0.075	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5272		2.9783	15.2	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.1658		0.5182	1.7	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Sclerotinia_sclerotiorum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.1469		14.2932	2.7	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Sclerotinia_sclerotiorum_1980	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0027		0.0052	0.068	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Sclerotinia_sclerotiorum_1980	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3686	0.3669	2.135	4.2	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_container_rust	Sclerotinia_sclerotiorum_1980	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_container_rust	Spizellomyces_punctatus_DAOM_BR117	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0033	0.063	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Spizellomyces_punctatus_DAOM_BR117	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	1	0	0	0	0.3558		4.1391	12.9	rss	0.0166	0.0			
v1.9.0-rc1_container_rust	Sporobolomyces_koalae_JCM15063	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0014		0.0028	0.061	rss	0.0	0.0			
v1.9.0-rc1_container_rust	Sporobolomyces_koalae_JCM15063	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4814		3.1642	2.7	rss	0.0	0.0			
