species	size_bytes	category	note
Termitomyces_sp._MG16	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._Mi166#008	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._Mi166-008	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._Micro	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._Mn162	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._PseudaA	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T108	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T112	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T123_Mx157	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T153	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T159_Od127	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T27	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T32_za158	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T69sscA	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T70a	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_sp._T73sscA	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Termitomyces_titanicus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Terramyces_sp._JEL0728	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Testus_fungus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetracladium_marchalianum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetracladium_maxilliforme	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetracladium_setigerum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetracladium_sp._T11_2_10C	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_arboricola	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_fleetii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_iriomotensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_namnaoensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_nanseiensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_phaffii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_pingtungensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tetrapisispora_taiwanensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunia_sp._JHT-P17	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_aglyptinius	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_atbi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_barrocoloradensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_cretensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_funiuensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_gatunensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_kruisii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_lycoperdinae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_pallodes	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_panamensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_stri	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Teunomyces_tritomae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thamnocephalis_sphaerospora	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelephora_aurantiotincta	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelocarpon_impressellum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelocarpon_superellum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelonectria_applanata	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelonectria_blattea	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelonectria_discophora	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelonectria_rubi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelotrema_defectum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelotrema_lepadinum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thelotrema_subtile	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermoascus_crustaceus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermoascus_thermophilus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermocarpiscus_australiensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermochaetoides_dissita	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermochaetoides_thermophila	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermomucor_indicae-seudaticae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermothelomyces_fergusii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermothelomyces_heterothallicus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermothelomyces_hinnuleus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermothelomyces_myriococcoides	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thermothielavioides_terrestris	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thielaviopsis_cerberus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thielaviopsis_euricoi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thielaviopsis_musarum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thielaviopsis_populi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thielaviopsis_punctulata	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thoreauomyces_humboldtii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Thyridium_curvatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tieghemiomyces_parasiticus	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tilletia_bromi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tilletia_fusca	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tilletia_goloskokovii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tilletia_rugispora	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tilletia_setariae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Toensbergia_leucococca	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_album	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_amazonense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_capitatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_cylindrosporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_endophyticum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_geodes	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_guangdongense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_nubicola	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_ophioglossoides	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_ovalisporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_paradoxum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_pustulatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_sp._Salcha_MEA-2	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_sp._Sup5_PDA-1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_tropicale	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tolypocladium_tundrense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Toniniopsis_dissimilis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torrubiella_hemipterigena	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torrubiellomyces_zombiae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tortispora_agaves	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tortispora_caseinolytica	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tortispora_ganteri	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tortispora_mauiana	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tortispora_phaffii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tortispora_sangerardonensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tortispora_starmeri	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_asahi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_cukson	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_floroides	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_franciscae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_gathmanii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_globosa	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_incommunis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_indica	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_kanakia	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_maleeae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_mapucheana	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_markjohnstonii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_nezacadeziae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_obscura	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_pahokee	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_pretoriensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_quercuum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_sp._2017_36-1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_sp._2017_38-3	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Torulaspora_ventriculi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Toshionella_taiwanensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tothia_fuscella	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Toxicocladosporium_irritans	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trametes_cubensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trametes_sp._AH28-2	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trametes_sp._D_JY-2026	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trametes_villosa	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tranzscheliella_williamsii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trapelia_coarctata	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trapeliopsis_flexuosa	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trematosphaeria_pertusa	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tremella_mesenterica	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tremella_sp._sinensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tremella_yokohamensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tremellales_sp.	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tremellales_sp._FJII-L8-SW-PAB2	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tremellales_sp._Tagirdzhanova-0007	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tremellales_sp._Uapishka_1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Triangularia_setosa	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Triangularia_verruculosa	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichaptum_abietinum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichaptum_fuscoviolaceum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichocladium_antarcticum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichocomaceae_sp._PYS4502	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_aethiopicum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_afarasin	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_aggressivum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_arundinaceum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_asperellum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_atrobrunneum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_austrokoningii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_barbatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_breve	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_brevicrassum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_camerunense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_carraovejensis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_ceciliae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_cf._simile_WF8	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_chlorosporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_compactum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_cornu-damae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_deliquescens	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_ghanense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_gracile	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_hamatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_koningii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_lentiforme	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_lixii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_novae-zelandiae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_oligosporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_orchidacearum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_parareesei	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_pleuroticola	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_polysporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_semiorbis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._2475	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._444A	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._446A	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._5c.a.2	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._AM6	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._ARE_21-36	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._ARE_7.A.2	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._Al-21	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._Al-29	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._BMH-0061	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._CAU-M14	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._CBMAI-0020	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._CBMAI-0179	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._CBMAI-0711	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._IMV_00454	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._JS-6	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._MLT1J1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._MP4_LABAP	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._PF4103	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._PKRF1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._SK1-7	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._SZMC_28012	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._SZMC_28015	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._T77	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_sp._TW21990_1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_taxi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_viridescens	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_virilente	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoderma_yunnanense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichoglossum_hirsutum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tricholoma_bakamatsutake	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tricholoma_flavovirens	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tricholoma_furcatifolium	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tricholoma_saponaceum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tricholoma_sp._MG77	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Tricholoma_sp._MG99	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichomonascaceae_sp._B5901	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichomonascaceae_sp._UFMG-CM-Y2876	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichomonascaceae_sp._VP_10	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichomonascaceae_sp._Y4102	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_benhamiae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_concentricum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_equinum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_indotineae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_kuryangei	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_simii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_soudanense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_verrucosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_violaceum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichophyton_yaoundei	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_austroamericanum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_sp._DN520	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_sp._LN7006B	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_sp._P6006	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_sp._PB005A	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_sp._PG3703	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_sp._YK15P-1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichosporon_sp._YKP15-1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichothecium_ovalisporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Trichothecium_sympodiale	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
